ELEVATION,18.1391676200121,49.3354450368977
SIDE VIEW,51.8075893042748,49.3354450368976
PLAN,18.139164715021,14.4407393743323
A,48.2042148776885,32.5316031105692
B,44.4252311386547,14.5584665205649
C,74.6425070720776,33.3550221607631
D,61.5124476293722,22.1962786151731
E,66.0494199078074,23.6254751994601
F,71.5131379219809,13.2229268692711
